City,StateID,lat,lng,density,id
Barton Creek,TX,30.2818,-97.8681,254.8,1840023318
Aguada,PR,18.3803,-67.1884,2439.7,1630023528
Tallapoosa,GA,33.7335,-85.2859,124.4,1840015662
Springtown,TX,32.9693,-97.6804,411,1840022040
Big Lake,AK,61.526,-149.9721,10.8,1840023666
Willcox,AZ,32.2515,-109.8359,203,1840022105
Rockwood,MI,42.0705,-83.243,494.9,1840003962
Gleed,WA,46.6594,-120.6025,230.7,1840017370
Eagle Lake,MN,44.1636,-93.8823,647.6,1840007903
Emerald Lakes,PA,41.0845,-75.4154,418.8,1840035380
Hayfork,CA,40.561,-123.1298,17.3,1840017487
Algoma,WI,44.6058,-87.4465,507.2,1840001567
Hoosick Falls,NY,42.9009,-73.35,779.2,1840004436
Chenango Bridge,NY,42.1716,-75.8586,508.3,1840025505
Oak Trail Shores,TX,32.4885,-97.8357,490.5,1840019459
Sherwood,WI,44.1763,-88.2756,359.7,1840002247
Dundee,OR,45.2759,-123.007,929.7,1840018575
Le Roy,IL,40.3395,-88.7628,517.7,1840008325
Mount Penn,PA,40.3287,-75.8897,3030.9,1840001184
Brodhead,WI,42.6168,-89.3756,692.9,1840002460
Garnett,KS,38.2845,-95.2408,403.2,1840001666
Perkins,OK,35.9785,-97.0301,425.6,1840020386
Vine Hill,CA,38.007,-122.0873,826.9,1840018902
Hanceville,AL,34.0632,-86.7645,282,1840013642
East Brewton,AL,31.0906,-87.0556,364.3,1840013889
Blairsville,PA,40.4326,-79.2599,877.6,1840000990
Shorewood Forest,IN,41.4598,-87.1497,653.8,1840026274
Stanton,KY,37.8465,-83.8564,545.2,1840015222
Paris,AR,35.2894,-93.7252,271.7,1840014586
Melbourne Beach,FL,28.0668,-80.561,1256.5,1840017233
Blissfield,MI,41.8311,-83.8635,559.7,1840011371
Brackenridge,PA,40.6079,-79.7411,2418.3,1840001208
Cleveland,OK,36.3008,-96.4635,462.2,1840019050
Hideaway,TX,32.489,-95.4578,600.4,1840020741
Crestview Hills,KY,39.0249,-84.5695,652.9,1840014265
Pemberwick,CT,41.0225,-73.6564,1833.7,1840026285
Cottondale,AL,33.1923,-87.4543,360,1840023723
Gowanda,NY,42.4612,-78.9339,778.4,1840004590
Leisuretowne,NJ,39.8987,-74.7059,600.1,1840005521
Red Bay,AL,34.4357,-88.1361,127.1,1840014682
Wesleyville,PA,42.1369,-80.0123,2338.3,1840000488
Virden,IL,39.506,-89.7711,655.7,1840010647
Oakridge,OR,43.7451,-122.4638,572.9,1840020010
Glasgow,MT,48.199,-106.6321,882.5,1840019754
Burgaw,NC,34.5509,-77.9224,261.3,1840015548
Warrior,AL,33.8149,-86.8157,126.6,1840015674
Sandia Heights,NM,35.1747,-106.4884,656.1,1840033723
Sleepy Hollow,IL,42.0912,-88.3138,617.1,1840011353
Pine City,MN,45.8368,-92.9682,282,1840000237
Lake Nacimiento,CA,35.7308,-120.8695,118,1840017808
Nyssa,OR,43.8779,-116.9956,797.8,1840020001
Kingstree,SC,33.6665,-79.8292,388.7,1840016790
Northwest Harwinton,CT,41.7769,-73.0794,142.1,1840073302
Hardwick,GA,33.0523,-83.244,254.3,1840013785
Corning,AR,36.4134,-90.5839,336.8,1840014455
Village Shires,PA,40.2016,-74.9706,1016.7,1840035442
Monmouth Beach,NJ,40.3364,-73.9863,1185.4,1840001364
Lodi,WI,43.3154,-89.5367,712.3,1840002710
Buckhorn,CA,38.4548,-120.5323,250.2,1840025656
Wrightstown,WI,44.3263,-88.1756,275.9,1840002343
Barbourville,KY,36.8667,-83.885,464.5,1840013277
Paloma Creek,TX,33.2253,-96.9371,2682,1840041379
Cassville,MO,36.6786,-93.8682,360.2,1840007654
Gillespie,IL,39.1258,-89.8174,830.5,1840008489
San Castle,FL,26.5652,-80.0611,2936.7,1840042878
Ladysmith,WI,45.4606,-91.0973,291.6,1840002082
Ferriday,LA,31.6343,-91.5562,756.4,1840017075
Marienville,PA,41.4687,-79.1181,203.3,1840024142
Newton,MS,32.3296,-89.1534,172.2,1840014892
Country Club,MO,39.8388,-94.8205,315.4,1840032036
Reliez Valley,CA,37.9399,-122.1027,521.8,1840076147
Sharpsburg,PA,40.494,-79.9249,2549.2,1840001262
Big Coppitt Key,FL,24.5914,-81.6574,1066.8,1840029021
Indian Hills,TX,26.2124,-97.9165,505.4,1840037050
Burney,CA,40.8846,-121.6691,228.9,1840017491
Los Prados,PR,18.233,-66.0621,1921.2,1630025219
Mineral Springs,NC,34.9412,-80.6847,149.8,1840016455
Burlington,CO,39.3042,-102.2712,571.2,1840018806
Mountain Home AFB,ID,43.0496,-115.8655,123.3,1840074437
West Burlington,IA,40.8215,-91.1755,254.1,1840010323
Fairchild AFB,WA,47.6187,-117.6484,185.6,1840073916
Blue Earth,MN,43.6409,-94.1005,370.1,1840006841
Brightwaters,NY,40.7193,-73.2642,1271.9,1840005145
Alamo,GA,32.1469,-82.7798,626.7,1840015824
Crest,CA,32.8,-116.8671,188,1840028340
Lake Land'Or,VA,38.017,-77.5593,271.3,1840043221
Baldwyn,MS,34.5071,-88.6416,105.8,1840013590
Monroe City,MO,39.6542,-91.7327,406.1,1840008451
Grantville,GA,33.2371,-84.8293,208,1840013760
Moosup,CT,41.7173,-71.8757,503.1,1840003277
Lanai City,HI,20.8279,-156.9147,181.1,1840029515
Port Monmouth,NJ,40.4338,-74.1009,941.7,1840005447
Red Rock,AZ,32.561,-111.3745,25.9,1840022985
Cuba,MO,38.0671,-91.4057,383.7,1840007531
Moundville,AL,32.9968,-87.6272,265.7,1840016942
Tipton,CA,36.0572,-119.3135,709,1840019039
Port Washington North,NY,40.8434,-73.7014,2556.6,1840005319
Fairfield University,CT,41.159,-73.2571,1782.6,1840151399
Daleville,VA,37.415,-79.9132,285.3,1840006376
Kelly Ridge,CA,39.5289,-121.4662,626.8,1840042820
Larned,KS,38.1833,-99.1012,507.4,1840001667
Valley View,PA,39.9497,-76.701,1564.9,1840133810
Moss Beach,CA,37.5184,-122.5036,546.2,1840018923
Williston Highlands,FL,29.3336,-82.5357,107.9,1840014037
Acushnet Center,MA,41.685,-70.9064,863.2,1840073388
Bishop,TX,27.5852,-97.7975,506.2,1840019717
Agua Dulce,CA,34.5044,-118.316,53.4,1840022825
McDonald,OH,41.1636,-80.7233,718,1840011596
Atoka,OK,34.386,-96.1317,148.3,1840019254
Park Hills,KY,39.0692,-84.5313,1569.7,1840014266
North Middletown,NJ,40.4395,-74.1179,2811.7,1840005444
Millersburg,OH,40.5533,-81.9171,480.8,1840012082
Wanakah,NY,42.7435,-78.9027,1012.4,1840024063
East Dundee,IL,42.0972,-88.2545,416.6,1840011346
Warm Beach,WA,48.1665,-122.3448,279.5,1840018377
Denmark,SC,33.3152,-81.1364,312,1840014837
Byrnes Mill,MO,38.4395,-90.5741,236.9,1840007504
Sabana Hoyos,PR,18.4213,-66.6084,467.7,1630035568
Zillah,WA,46.4084,-120.2727,668.7,1840021155
Nags Head,NC,35.9473,-75.6273,184,1840016492
Corydon,IN,38.213,-86.1257,736.8,1840009820
Wilder,KY,39.0401,-84.4816,337.3,1840015171
Carrabelle,FL,29.8555,-84.6685,254.1,1840015055
East Greenville,PA,40.4057,-75.5059,2377.3,1840003698
Orchard City,CO,38.8144,-107.9705,105.6,1840022471
St. Paul,MO,38.8486,-90.7406,169.2,1840009720
Greenwood,LA,32.4359,-93.9643,135.2,1840016931
Kekaha,HI,21.9684,-159.7141,1268,1840023218
Strasburg,CO,39.7181,-104.3195,58.4,1840018795
Salmon,ID,45.1743,-113.8947,484.3,1840021213
Wayne Heights,PA,39.7455,-77.5437,568.9,1840035247
Mount Morris,MI,43.1176,-83.6987,1058.1,1840002943
Oracle,AZ,32.6085,-110.7826,76.6,1840019359
Brimfield,OH,41.0941,-81.3482,305.8,1840004957
Georgetown,IL,39.9774,-87.6354,751.2,1840008356
Nevada City,CA,39.2607,-121.0231,555,1840020226
Pottsville,AR,35.2312,-93.0654,89.6,1840014540
New Holstein,WI,43.9491,-88.0942,483.3,1840002522
Combes,TX,26.2448,-97.7257,373.5,1840023166
Minden,NV,38.9632,-119.7683,327.5,1840018826
Lincoln Heights,OH,39.2434,-84.457,1631.4,1840003822
Lebanon,VA,36.8991,-82.0784,251.7,1840006492
Stirling,NJ,40.6782,-74.4936,518.2,1840033421
Grand Saline,TX,32.6776,-95.7114,577.7,1840020915
South Hempstead,NY,40.6814,-73.6233,2093,1840005277
Mount Healthy Heights,OH,39.2702,-84.5693,1648.7,1840034389
Maybrook,NY,41.4881,-74.213,893.8,1840004873
Lakewood,SC,33.8428,-80.3492,160.7,1840035840
Bath,MI,42.8199,-84.4544,206.4,1840024058
Sewell,NJ,39.7696,-75.1443,606.4,1840033406
Port Richey,FL,28.2759,-82.7254,544.5,1840015103
Tipton,IA,41.7701,-91.1283,597.4,1840010173
Ashland,NE,41.0396,-96.3723,873.9,1840007132
Mobridge,SD,45.5409,-100.4349,616.6,1840002090
Ocean Grove,NJ,40.2119,-74.0083,2608.1,1840005446
Woodlawn Beach,FL,30.3865,-86.9944,508.7,1840027011
Marion,AL,32.6318,-87.3172,114.3,1840008188
Churchill,PA,40.4389,-79.8416,551.8,1840001218
Tybee Island,GA,32.0095,-80.8531,418.9,1840015831
Beach City,TX,29.7269,-94.8549,269.5,1840019634
Soda Springs,ID,42.659,-111.5878,272.4,1840021297
Wewoka,OK,35.1441,-96.4968,249.2,1840021777
Erda,UT,40.6028,-112.3214,72.8,1840017495
Saluda,SC,34.0009,-81.7713,371.3,1840017971
Hollywood Park,TX,29.5994,-98.4841,833.9,1840022228
Lake Wilderness,VA,38.3036,-77.7277,573.5,1840043215
San Saba,TX,31.1975,-98.7194,444.9,1840023129
Arlington Heights,WA,48.2119,-122.063,143.5,1840037743
South Beach,FL,27.5883,-80.3435,443.4,1840029075
North Barrington,IL,42.2065,-88.1316,254.9,1840011176
Bermuda Run,NC,36.0041,-80.4306,482.5,1840015357
Red Springs,NC,34.8046,-79.1822,343.9,1840017907
Menlo Park Terrace,NJ,40.5534,-74.3243,2975.2,1840081040
Iuka,MS,34.8077,-88.1978,124.2,1840014639
Summit Hill,PA,40.8249,-75.8464,138.5,1840003566
Early,TX,31.7421,-98.9366,323,1840019520
Henrietta,TX,33.8146,-98.1924,235.6,1840020547
Salunga,PA,40.0929,-76.4279,668.3,1840035185
Lutcher,LA,30.0646,-90.7124,356.7,1840017208
Hicksville,OH,41.2944,-84.7648,470.8,1840011644
Lesslie,SC,34.8856,-80.9541,198.3,1840013519
Piney Point Village,TX,29.7588,-95.5156,564.6,1840020931
Lakeshore,LA,32.535,-92.0328,1416.4,1840031019
Karnes City,TX,28.8858,-97.9002,525.9,1840019683
Triana,AL,34.5888,-86.7489,429.2,1840016520
Bethany,MO,40.2684,-94.0282,270.6,1840007230
Proctor,MN,46.7407,-92.2282,357.6,1840008818
Glenville,CT,41.0351,-73.6657,1601.8,1840026282
Gambrills,MD,39.0927,-76.6511,158.1,1840024529
Eagle Lake,FL,27.976,-81.7573,470.3,1840014133
Green Level,NC,36.1233,-79.3463,800.2,1840016144
Tishomingo,OK,34.2388,-96.683,228.3,1840021904
Hortonville,WI,44.3368,-88.6361,354,1840002402
Wellsville,OH,40.6042,-80.655,666.2,1840002784
Cuthbert,GA,31.7713,-84.794,394.2,1840014939
Rainbow Lakes Estates,FL,29.158,-82.5099,75.8,1840142106
Clyde Hill,WA,47.6304,-122.218,1137,1840018413
Yerington,NV,38.9554,-119.1101,40.7,1840021443
Wyoming,PA,41.3058,-75.8418,838,1840000778
Myerstown,PA,40.3722,-76.3055,1400.7,1840001349
Wildwood Crest,NJ,38.9718,-74.8377,923.3,1840001603
Edgewood,PA,40.4313,-79.8839,2038.6,1840001227
Konterra,MD,39.0774,-76.9023,197.6,1840039491
Ingalls Park,IL,41.5204,-88.0345,1078.6,1840004818
South Dennis,MA,41.7051,-70.1537,263.1,1840004765
Fairport Harbor,OH,41.7475,-81.2731,1165.4,1840011436
Minden,NE,40.4981,-98.9672,543,1840008337
Gloverville,SC,33.5274,-81.8144,329.8,1840013719
Louisburg,NC,36.0986,-78.3009,404.6,1840016116
Hoschton,GA,34.0853,-83.7594,247.4,1840014722
Andrews AFB,MD,38.8054,-76.8744,172.6,1840073587
Smithville-Sanders,IN,39.0597,-86.5108,111.6,1840039288
Biscayne Park,FL,25.8818,-80.1814,1929.6,1840018331
Southern Shores,NC,36.1205,-75.7328,303.1,1840017739
Mount Pocono,PA,41.1225,-75.3582,346.3,1840003508
Port Ludlow,WA,47.9101,-122.7006,103.7,1840018388
Moonachie,NJ,40.8408,-74.059,690.3,1840000907
Santa Rosa,TX,26.2561,-97.8252,1547.3,1840023167
Raymond,WA,46.6839,-123.738,290.8,1840019881
Woodbury Heights,NJ,39.816,-75.1511,958,1840001528
Mount Hope,NJ,40.9182,-74.5508,542.9,1840033358
Kotzebue,AK,66.8766,-162.5231,48.2,1840023494
McSherrystown,PA,39.8036,-77.0199,2329.1,1840000685
Vivian,LA,32.8711,-93.9862,216,1840016932
Lucerne,CA,39.0698,-122.7746,221.7,1840017548
Pitcairn,PA,40.4079,-79.7765,2355.3,1840001253
Shady Cove,OR,42.6117,-122.8179,611.9,1840021299
Ripley,WV,38.8201,-81.7091,369.5,1840006008
New York Mills,NY,43.1007,-75.2932,1009.4,1840004207
Beloit,KS,39.4645,-98.1082,303.9,1840001588
Holualoa,HI,19.6548,-155.9207,33.9,1840029482
Hartsdale,NY,41.0154,-73.8036,1402.5,1840004921
Wallburg,NC,36.0088,-80.1453,212.8,1840016224
Ellsworth,KS,38.7327,-98.2285,497.1,1840001649
Woodville,TX,30.774,-94.4234,378.2,1840023135
Syracuse,IN,41.4226,-85.7492,604,1840010280
Bushnell,FL,28.686,-82.1165,94.3,1840014067
Prescott,AR,33.8056,-93.3909,185.2,1840014784
Okemah,OK,35.4292,-96.2998,383.1,1840020429
Calais,ME,45.134,-67.224,34.6,1840000271
Needville,TX,29.3957,-95.8386,591.9,1840020951
Upland,PA,39.8562,-75.3796,1831.1,1840000714
Annetta,TX,32.6938,-97.6581,316.5,1840022043
Underwood-Petersville,AL,34.877,-87.6975,205,1840073851
Holmes Beach,FL,27.5108,-82.7152,707.7,1840015117
Chico,WA,47.6226,-122.7193,492.1,1840037630
Snowmass Village,CO,39.2212,-106.9392,42.7,1840022467
South Vacherie,LA,29.9406,-90.6893,233.6,1840031153
Cadiz,OH,40.2644,-80.998,135.1,1840010445
Bamberg,SC,33.2995,-81.0323,332,1840015730
Natalbany,LA,30.5486,-90.4848,268.2,1840013907
Eagle Crest,OR,44.2614,-121.2995,78.1,1840040419
Unadilla,GA,32.2583,-83.7356,196.3,1840015828
Tama,IA,41.9648,-92.5743,399.3,1840009150
Tuxedo,NY,41.2324,-74.1774,26.9,1840087978
Port Aransas,TX,27.8102,-97.0875,132.9,1840021012
Walsenburg,CO,37.6307,-104.7818,396.7,1840021535
Arbuckle,CA,39.0141,-122.061,673.7,1840017555
Eielson AFB,AK,64.6741,-147.0605,39.7,1840037568
South Pittsburg,TN,35.0111,-85.7183,144.1,1840015471
Attica,IN,40.2874,-87.2452,656.3,1840007244
Oostburg,WI,43.6237,-87.7888,603.4,1840002625
Bethel Acres,OK,35.3048,-97.037,41.9,1840020443
Bayshore,NC,34.2893,-77.8025,502.7,1840033015
Gladwin,MI,43.9837,-84.4876,411.4,1840002564
Garner,IA,43.1,-93.6031,556.8,1840007986
Sale Creek,TN,35.3894,-85.0874,39.3,1840024960
East Syracuse,NY,43.0638,-76.0698,758.7,1840004332
Beulah,ND,47.2665,-101.7734,484.3,1840001907
Nicholls,GA,31.5186,-82.6396,500.4,1840014947
Dadeville,AL,32.8326,-85.7675,74.2,1840001397
Cut Bank,MT,48.6344,-112.3304,1021.7,1840018354
Wormleysburg,PA,40.2604,-76.9094,1521.4,1840001394
Canton,SD,43.3032,-96.5848,361.3,1840002843
Lawnside,NJ,39.8673,-75.0289,825.7,1840001514
Las Lomas,CA,36.8688,-121.7317,1139,1840028099
Keowee Key,SC,34.8257,-82.9158,340.6,1840145674
DeQuincy,LA,30.449,-93.4456,369.8,1840015038
Shelby,MT,48.5031,-111.8614,204.2,1840021062
Sherrill,NY,43.0704,-75.5993,510.6,1840000350
Corunna,MI,42.9837,-84.1162,370.9,1840003070
Kachina Village,AZ,35.0947,-111.6928,1007.4,1840017663
Cactus,TX,36.0444,-102.008,553.5,1840019085
West Fork,AR,35.9355,-94.18,315.7,1840015338
Wolfdale,PA,40.1979,-80.3001,445.1,1840005437
Waialua,HI,21.566,-158.1199,538,1840023255
Valhalla,NY,41.0773,-73.7778,1420.5,1840033975
Burnettown,SC,33.5186,-81.8635,213.9,1840015666
La Luisa,PR,18.4488,-66.5078,1197.6,1630023561
Kingman,KS,37.648,-98.1167,328,1840001692
Greens Farms,CT,41.1264,-73.322,309.6,1840027295
Onalaska,TX,30.8209,-95.1111,221.1,1840020858
Doylestown,OH,40.97,-81.6954,632.8,1840011894
Checotah,OK,35.482,-95.5224,131.3,1840019157
Amesti,CA,36.9583,-121.7805,401.1,1840028334
Cornwall-on-Hudson,NY,41.4369,-74.0145,591.5,1840004885
Windermere,FL,28.5028,-81.5377,607.8,1840017238
Dixon Lane-Meadow Creek,CA,37.3864,-118.4153,349.7,1840074358
Minster,OH,40.3947,-84.3789,556.1,1840012070
Wind Gap,PA,40.8484,-75.2917,877.4,1840000985
Montezuma,GA,32.2997,-84.0246,257.1,1840014898
Double Oak,TX,33.0633,-97.1117,479.7,1840022008
Covington,IN,40.1408,-87.3917,811.9,1840007243
Sloatsburg,NY,41.162,-74.1902,469.6,1840004984
El Lago,TX,29.5731,-95.044,1822.3,1840020921
Pine Mountain Lake,CA,37.8599,-120.1844,61.9,1840076099
Chaffee,MO,37.1812,-89.6615,653.3,1840007637
Potterville,MI,42.6299,-84.7433,671.4,1840003106
Parowan,UT,37.8326,-112.8296,170.4,1840020274
DeCordova,TX,32.428,-97.6911,831.7,1840019463
Williamson,WV,37.6741,-82.2709,357.8,1840006359
Tilton Northfield,NH,43.4444,-71.5924,373.9,1840073462
Port Angeles East,WA,48.1041,-123.3694,310.4,1840074570
Central City,NE,41.1134,-98.0008,483.8,1840003466
Bal Harbour,FL,25.8935,-80.1258,3169.3,1840018330
Pines Lake,NJ,40.9983,-74.2643,872.6,1840081570
Somerset,WI,45.1257,-92.6731,353,1840002129
El Verano,CA,38.2975,-122.4915,1023.5,1840017573
Oak Ridge North,TX,30.157,-95.4421,809.8,1840020886
Momence,IL,41.164,-87.663,741.7,1840008259
Marshall,VA,38.8661,-77.8453,406,1840024592
Commercial Point,OH,39.7809,-83.0387,313.2,1840012553
Green Forest,AR,36.3347,-93.431,475.1,1840013322
Rancho Santa Fe,CA,33.024,-117.1992,174.5,1840019348
Valley,NE,41.3148,-96.3566,241,1840010287
Auberry,CA,37.0853,-119.4495,25.2,1840017628
Milaca,MN,45.7574,-93.6513,349.8,1840007761
Deer Lodge,MT,46.398,-112.7334,754.7,1840018437
Crown Heights,NY,41.6416,-73.9287,1386.1,1840034044
Ocala Estates,FL,29.2018,-82.3098,1198.9,1840142110
National Park,NJ,39.8676,-75.1852,1159.6,1840003788
Smithsburg,MD,39.6559,-77.575,1007,1840005618
Nocona,TX,33.7835,-97.7302,415.2,1840020569
Greenwood Lake,NY,41.2214,-74.2892,577.3,1840004869
Tonkawa,OK,36.6769,-97.3235,269.3,1840021614
Nashville,IL,38.3541,-89.377,379,1840008651
Bad Axe,MI,43.8043,-82.9985,501.8,1840003951
Mansfield,PA,41.8062,-77.0787,619.7,1840003301
Monument Beach,MA,41.7192,-70.606,452.2,1840004756
Walbridge,OH,41.5864,-83.493,533.8,1840011563
Richville,OH,40.7529,-81.4684,378.5,1840026392
Ridgemark,CA,36.8082,-121.3623,454,1840019015
Country Squire Lakes,IN,39.038,-85.6849,456,1840030082
Shenandoah,VA,38.4875,-78.6171,538.3,1840006142
Eunice,NM,32.4461,-103.1986,284.8,1840020615
Huguley,AL,32.8431,-85.2396,141,1840013787
Solon,IA,41.8055,-91.4961,738.8,1840009229
Ridgecrest,FL,27.8923,-82.8074,1313.5,1840029000
Kenova,WV,38.4026,-82.5822,883.7,1840006263
Little Flock,AR,36.3853,-94.1363,155.2,1840015284
Cedar Grove,FL,30.1812,-85.6268,442.7,1840027022
Dixmoor,IL,41.633,-87.6673,933,1840011268
Lake Lotawana,MO,38.902,-94.2626,112.9,1840008536
DeWitt,AR,34.2874,-91.3383,389.3,1840027649
Indialantic,FL,28.0871,-80.57,1198.1,1840017231
Olney,TX,33.3644,-98.7585,575.5,1840020670
Brownstown,IN,38.879,-86.0478,719.2,1840009709
Fairbanks Ranch,CA,32.9919,-117.1859,228.4,1840135662
Vassar College,NY,41.686,-73.8931,1616.3,1840141826
Heavener,OK,34.8919,-94.6075,236.9,1840020444
Hill 'n Dale,FL,28.519,-82.2918,528.6,1840028916
Shark River Hills,NJ,40.1923,-74.0463,1356.8,1840005450
Pawhuska,OK,36.6687,-96.3313,314.5,1840020339
Lake Shastina,CA,41.5213,-122.3756,289.4,1840143487
Jacksonville,OR,42.3127,-122.9692,613.9,1840018675
Cliffwood Beach,NJ,40.4427,-74.2179,1281.8,1840005440
Arthurtown,SC,33.9644,-81.0023,623.9,1840106710
Roselawn,IN,41.1535,-87.2881,175,1840005175
Inverness Highlands North,FL,28.8637,-82.3766,578.6,1840073843
Noroton Heights,CT,41.0741,-73.4972,1325,1840044627
Sunset,LA,30.4083,-92.0644,359.7,1840017174
Rineyville,KY,37.7501,-85.9703,254.2,1840030569
Comunas,PR,18.0846,-65.8435,1020.2,1630035651
Henderson,GA,32.0102,-81.2655,668.4,1840137955
Winnebago,IL,42.2671,-89.234,599.7,1840011126
Odell,OR,45.6354,-121.5522,574.4,1840018559
Mountville,PA,40.0402,-76.4339,1346.6,1840003724
Windsor,MO,38.5319,-93.5227,479.2,1840010791
Shrub Oak,NY,41.3257,-73.8296,734.4,1840004927
Orwigsburg,PA,40.6541,-76.104,534.1,1840002770
North Browning,MT,48.5706,-113.0267,400.8,1840032847
Lake Wissota,WI,44.922,-91.3013,306.8,1840004021
David City,NE,41.2578,-97.1282,574.8,1840003454
South Point,OH,38.4214,-82.5784,393.4,1840012839
Saugatuck,CT,41.1143,-73.3717,623.2,1840044713
Kingston,WA,47.7927,-122.5078,548.9,1840017338
Verona Walk,FL,26.086,-81.6798,919.4,1840039117
Egypt,PA,40.6856,-75.5335,786.7,1840026406
Palermo,NJ,39.2333,-74.6859,371.9,1840081171
Watkinsville,GA,33.861,-83.4072,353.4,1840012722
Gluckstadt,MS,32.5322,-90.1034,123.8,1840074853
Kingwood,WV,39.4719,-79.6822,476.2,1840005651
Pine Ridge,PA,41.1355,-74.9923,487.5,1840035456
Iron River,MI,46.0966,-88.6396,171.7,1840001972
Grenelefe,FL,28.0579,-81.5538,272.1,1840038904
Meadowdale,WA,47.8583,-122.316,1084.3,1840023774
Castroville,TX,29.3513,-98.8711,330.3,1840019656
Brent,AL,32.9421,-87.1753,131.3,1840013781
Blue Ridge,VA,37.3783,-79.8206,189.9,1840006374
Strathmore,CA,36.1461,-119.0644,818.9,1840019042
West Union,OH,38.7917,-83.5441,408.2,1840012773
Buzzards Bay,MA,41.755,-70.6128,603.2,1840003232
Lead,SD,44.3528,-103.7671,561.4,1840002376
Galena,IL,42.4218,-90.4293,256.8,1840008082
Sisters,OR,44.2923,-121.5531,597.7,1840021262
Girard,PA,42.0042,-80.3192,492.8,1840000479
Liberty City,TX,32.4502,-94.9439,189.6,1840019456
Canterwood,WA,47.3765,-122.6021,539.7,1840037842
Spearman,TX,36.1982,-101.1943,548.5,1840021668
Ester,AK,64.8646,-148.0916,18,1840023460
Turnersville,NJ,39.7666,-75.0613,767.5,1840005565
Granite Quarry,NC,35.6131,-80.4489,395.3,1840016268
The Homesteads,TX,32.4755,-97.1663,302,1840145922
Brookville,NY,40.8123,-73.5696,292.3,1840005338
Inman,SC,35.0463,-82.0897,666.6,1840014615
Bishopville,SC,34.2202,-80.2483,493.3,1840013634
Alva,FL,26.7188,-81.6269,66.1,1840014214
Lakewood,NY,42.0992,-79.3201,588.2,1840004567
Delphi,IN,40.5834,-86.6668,424.5,1840013728
Oaklawn-Sunview,KS,37.6084,-97.2984,2146.4,1840035328
Kenhorst,PA,40.3069,-75.9438,1965.7,1840001177
North Sioux City,SD,42.535,-96.4998,429.7,1840000388
Brighton,AL,33.4396,-86.9454,814.1,1840013734
Dresden,TN,36.279,-88.694,193.9,1840016070
Long Neck,DE,38.6205,-75.1529,417.5,1840028617
New Hope,MS,33.4521,-88.3399,228.9,1840013745
Malabar,FL,27.9884,-80.5781,107.7,1840017232
Williamstown,WV,39.3987,-81.4549,771.8,1840005788
Monrovia,MD,39.357,-77.2747,512.4,1840024453
Williston,FL,29.374,-82.4579,168.6,1840015949
Drum Point,MD,38.3324,-76.4307,690.8,1840026724
Cold Spring Harbor,NY,40.8621,-73.4506,337.1,1840005029
Chickamauga,GA,34.8753,-85.2885,403.7,1840014654
Big Lake,TX,31.1941,-101.4534,481.3,1840019543
Lake Junaluska,NC,35.5305,-82.9749,217.1,1840013416
Simpsonville,KY,38.2167,-85.3515,488.4,1840015206
Chattahoochee,FL,30.6977,-84.8341,205.1,1840015020
Genoa City,WI,42.5065,-88.3192,433.8,1840002478
Hilliard,FL,30.6866,-81.9212,208.6,1840017180
Lake Wynonah,PA,40.5879,-76.181,362.4,1840035383
Winfield,WV,38.5292,-81.8857,487.2,1840006184
Cache,OK,34.6294,-98.6184,315,1840019203
Union,NJ,40.6966,-74.2693,2859.3,1840153043
Millen,GA,32.8071,-81.9423,320.7,1840014867
Huntsville,AR,36.0985,-93.7363,213.3,1840014469
Sisco Heights,WA,48.118,-122.1112,82.1,1840037510
East Gaffney,SC,35.0846,-81.6218,379.5,1840013080
Villa Ridge,MO,38.4676,-90.8854,233.4,1840007474
Yadkinville,NC,36.1315,-80.6592,391.4,1840016112
Kalaeloa,HI,21.3136,-158.065,188.1,1840042830
East Prairie,MO,36.7789,-89.3837,917.1,1840008790
Emma,NC,35.6019,-82.5958,1054.3,1840089766
Coqui,PR,17.9793,-66.2255,1230.7,1630035652
Baltimore,OH,39.846,-82.6046,514.3,1840012468
Green Island,NY,42.7474,-73.6926,1533.8,1840004490
Paddock Lake,WI,42.5707,-88.1044,378.6,1840003162
Timberville,VA,38.6335,-78.7731,856.9,1840006139
Bowmansville,PA,40.2029,-76.0211,536.5,1840024330
Millersburg,OR,44.6779,-123.0691,256.4,1840019994
Bean Station,TN,36.3323,-83.2852,191,1840013342
Wise,VA,36.9767,-82.5809,376.4,1840006485
Everson,WA,48.9125,-122.3507,765.5,1840019750
Hokendauqua,PA,40.6585,-75.4952,1037.3,1840035017
Strawberry Plains,TN,36.0632,-83.6594,272.9,1840036103
